id,obs,peakid,peakobs,peakno,country,place,dateorig,n,startyear,endyear,type,interval,calendar,sourcetype,values,lat,lon,population,complete,source
72,1,111,1,1,UK,London,1603-03-17,3,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,2,111,2,1,UK,London,1603-03-24,2,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,3,111,3,1,UK,London,1603-03-31,6,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,4,111,4,1,UK,London,1603-04-07,4,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,5,111,5,1,UK,London,1603-04-14,4,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,6,111,6,1,UK,London,1603-04-21,8,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,7,111,7,1,UK,London,1603-04-28,10,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,8,111,8,1,UK,London,1603-05-05,11,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,9,111,9,1,UK,London,1603-05-12,18,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,10,111,10,1,UK,London,1603-05-19,22,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,11,111,11,1,UK,London,1603-05-26,30,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,12,111,12,1,UK,London,1603-06-02,30,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,13,111,13,1,UK,London,1603-06-09,43,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,14,111,14,1,UK,London,1603-06-16,59,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,15,111,15,1,UK,London,1603-06-23,72,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,16,111,16,1,UK,London,1603-06-30,158,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,17,111,17,1,UK,London,1603-07-07,263,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,18,111,18,1,UK,London,1603-07-14,424,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,19,111,19,1,UK,London,1603-07-21,646,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,20,111,20,1,UK,London,1603-07-28,1025,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,21,111,21,1,UK,London,1603-08-04,1439,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,22,111,22,1,UK,London,1603-08-11,1372,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,23,111,23,1,UK,London,1603-08-18,2199,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,24,111,24,1,UK,London,1603-08-25,2091,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,25,111,25,1,UK,London,1603-09-01,2495,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,26,111,26,1,UK,London,1603-09-08,2283,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,27,111,27,1,UK,London,1603-09-15,2411,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,28,111,28,1,UK,London,1603-09-22,1851,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,29,111,29,1,UK,London,1603-09-29,1478,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,30,111,30,1,UK,London,1603-10-06,1367,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,31,111,31,1,UK,London,1603-10-13,962,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,32,111,32,1,UK,London,1603-10-20,546,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,33,111,33,1,UK,London,1603-10-27,508,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,34,111,34,1,UK,London,1603-11-03,594,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,35,111,35,1,UK,London,1603-11-10,442,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,36,111,36,1,UK,London,1603-11-17,257,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,37,111,37,1,UK,London,1603-11-24,105,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,38,111,38,1,UK,London,1603-12-01,102,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,39,111,39,1,UK,London,1603-12-08,55,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,40,111,40,1,UK,London,1603-12-15,96,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
72,41,111,41,1,UK,London,1603-12-22,74,1603,,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Creighton 1891
73,1,112,1,1,UK,London,1605-12-26,5,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,2,112,2,1,UK,London,1606-01-02,6,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,3,112,3,1,UK,London,1606-01-09,4,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,4,112,4,1,UK,London,1606-01-16,3,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,5,112,5,1,UK,London,1606-01-23,6,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,6,112,6,1,UK,London,1606-01-30,3,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,7,112,7,1,UK,London,1606-02-06,5,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,8,112,8,1,UK,London,1606-02-13,7,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,9,112,9,1,UK,London,1606-02-20,12,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,10,112,10,1,UK,London,1606-02-27,9,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,11,112,11,1,UK,London,1606-03-06,7,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,12,112,12,1,UK,London,1606-03-13,9,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,13,112,13,1,UK,London,1606-03-20,14,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,14,112,14,1,UK,London,1606-03-27,17,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,15,112,15,1,UK,London,1606-04-03,13,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,16,112,16,1,UK,London,1606-04-10,27,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,17,112,17,1,UK,London,1606-04-17,12,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,18,112,18,1,UK,London,1606-04-24,11,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,19,112,19,1,UK,London,1606-05-01,17,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,20,112,20,1,UK,London,1606-05-08,13,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,21,112,21,1,UK,London,1606-05-15,13,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,22,112,22,1,UK,London,1606-05-22,14,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,23,112,23,1,UK,London,1606-05-29,9,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,24,112,24,1,UK,London,1606-06-05,16,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,25,112,25,1,UK,London,1606-06-12,19,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,26,112,26,1,UK,London,1606-06-19,15,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,27,112,27,1,UK,London,1606-06-26,24,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,28,112,28,1,UK,London,1606-07-03,25,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,29,112,29,1,UK,London,1606-07-10,33,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,30,112,30,1,UK,London,1606-07-17,50,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,31,112,31,1,UK,London,1606-07-24,46,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,32,112,32,1,UK,London,1606-07-31,66,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,33,112,33,1,UK,London,1606-08-07,67,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,34,112,34,1,UK,London,1606-08-14,75,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,35,112,35,1,UK,London,1606-08-21,85,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,36,112,36,1,UK,London,1606-08-28,85,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,37,112,37,1,UK,London,1606-09-04,116,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,38,112,38,1,UK,London,1606-09-11,105,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,39,112,39,1,UK,London,1606-09-18,92,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,40,112,40,1,UK,London,1606-09-25,87,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,41,112,41,1,UK,London,1606-10-02,141,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,42,112,42,1,UK,London,1606-10-09,106,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,43,112,43,1,UK,London,1606-10-16,117,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,44,112,44,1,UK,London,1606-10-23,109,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,45,112,45,1,UK,London,1606-10-30,101,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,46,112,46,1,UK,London,1606-11-06,68,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,47,112,47,1,UK,London,1606-11-13,41,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,48,112,48,1,UK,London,1606-11-20,28,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,49,112,49,1,UK,London,1606-11-27,22,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,50,112,50,1,UK,London,1606-12-04,45,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,51,112,51,1,UK,London,1606-12-11,38,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,52,112,52,1,UK,London,1606-12-18,28,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,53,112,53,1,UK,London,1606-12-25,38,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,54,112,54,1,UK,London,1607-01-01,38,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,55,112,55,1,UK,London,1607-01-08,26,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,56,112,56,1,UK,London,1607-01-15,16,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,57,113,1,2,UK,London,1607-01-22,14,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,58,113,2,2,UK,London,1607-01-29,28,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,59,113,3,2,UK,London,1607-02-05,33,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,60,113,4,2,UK,London,1607-02-12,20,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,61,113,5,2,UK,London,1607-02-19,17,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,62,113,6,2,UK,London,1607-02-26,14,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,63,113,7,2,UK,London,1607-03-05,20,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,64,113,8,2,UK,London,1607-03-12,30,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,65,113,9,2,UK,London,1607-03-19,33,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,66,113,10,2,UK,London,1607-03-26,22,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,67,113,11,2,UK,London,1607-04-02,13,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,68,113,12,2,UK,London,1607-04-09,23,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,69,113,13,2,UK,London,1607-04-16,27,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,70,113,14,2,UK,London,1607-04-23,26,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,71,113,15,2,UK,London,1607-04-30,43,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,72,113,16,2,UK,London,1607-05-07,17,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,73,113,17,2,UK,London,1607-05-14,15,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,74,113,18,2,UK,London,1607-05-21,25,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,75,113,19,2,UK,London,1607-05-28,13,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,76,113,20,2,UK,London,1607-06-04,11,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,77,113,21,2,UK,London,1607-06-11,10,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,78,113,22,2,UK,London,1607-06-18,14,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,79,113,23,2,UK,London,1607-06-25,21,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,80,113,24,2,UK,London,1607-07-02,27,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,81,113,25,2,UK,London,1607-07-09,33,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,82,113,26,2,UK,London,1607-07-16,37,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,83,113,27,2,UK,London,1607-07-23,51,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,84,113,28,2,UK,London,1607-07-30,43,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,85,113,29,2,UK,London,1607-08-06,77,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,86,113,30,2,UK,London,1607-08-13,69,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,87,113,31,2,UK,London,1607-08-20,76,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,88,113,32,2,UK,London,1607-08-27,71,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,89,113,33,2,UK,London,1607-09-03,105,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,90,113,34,2,UK,London,1607-09-10,121,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,91,113,35,2,UK,London,1607-09-17,124,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,92,113,36,2,UK,London,1607-09-24,177,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,93,113,37,2,UK,London,1607-10-01,150,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,94,113,38,2,UK,London,1607-10-08,113,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,95,113,39,2,UK,London,1607-10-15,110,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,96,113,40,2,UK,London,1607-10-22,82,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,97,113,41,2,UK,London,1607-10-29,68,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,98,113,42,2,UK,London,1607-11-05,66,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,99,113,43,2,UK,London,1607-11-12,55,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,100,113,44,2,UK,London,1607-11-19,46,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,101,113,45,2,UK,London,1607-11-26,21,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,102,113,46,2,UK,London,1607-12-03,19,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,103,113,47,2,UK,London,1607-12-10,28,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,104,113,48,2,UK,London,1607-12-17,7,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,105,113,49,2,UK,London,1607-12-24,9,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,106,113,50,2,UK,London,1607-12-31,4,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,107,113,51,2,UK,London,1608-01-07,3,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,108,113,52,2,UK,London,1608-01-14,4,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,109,113,53,2,UK,London,1608-01-21,3,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,110,113,54,2,UK,London,1608-01-28,2,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,111,113,55,2,UK,London,1608-02-04,4,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,112,113,56,2,UK,London,1608-02-11,0,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,113,114,1,3,UK,London,1608-02-18,6,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,114,114,2,3,UK,London,1608-02-25,1,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,115,114,3,3,UK,London,1608-03-03,7,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,116,114,4,3,UK,London,1608-03-10,3,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,117,114,5,3,UK,London,1608-03-17,2,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,118,114,6,3,UK,London,1608-03-24,5,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,119,114,7,3,UK,London,1608-03-31,4,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,120,114,8,3,UK,London,1608-04-07,1,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,121,114,9,3,UK,London,1608-04-14,4,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,122,114,10,3,UK,London,1608-04-21,6,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,123,114,11,3,UK,London,1608-04-28,4,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,124,114,12,3,UK,London,1608-05-05,7,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,125,114,13,3,UK,London,1608-05-12,6,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,126,114,14,3,UK,London,1608-05-19,7,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,127,114,15,3,UK,London,1608-05-26,11,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,128,114,16,3,UK,London,1608-06-02,10,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,129,114,17,3,UK,London,1608-06-09,14,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,130,114,18,3,UK,London,1608-06-16,10,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,131,114,19,3,UK,London,1608-06-23,13,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,132,114,20,3,UK,London,1608-06-30,16,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,133,114,21,3,UK,London,1608-07-07,16,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,134,114,22,3,UK,London,1608-07-14,26,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,135,114,23,3,UK,London,1608-07-21,24,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,136,114,24,3,UK,London,1608-07-28,50,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,137,114,25,3,UK,London,1608-08-04,45,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,138,114,26,3,UK,London,1608-08-11,70,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,139,114,27,3,UK,London,1608-08-18,79,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,140,114,28,3,UK,London,1608-08-25,73,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,141,114,29,3,UK,London,1608-09-01,123,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,142,114,30,3,UK,London,1608-09-08,136,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,143,114,31,3,UK,London,1608-09-15,107,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,144,114,32,3,UK,London,1608-09-22,143,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,145,114,33,3,UK,London,1608-09-29,147,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,146,114,34,3,UK,London,1608-10-06,103,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,147,114,35,3,UK,London,1608-10-13,131,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,148,114,36,3,UK,London,1608-10-20,124,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,149,114,37,3,UK,London,1608-10-27,102,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,150,114,38,3,UK,London,1608-11-03,109,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,151,114,39,3,UK,London,1608-11-10,72,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
73,152,114,40,3,UK,London,1608-11-17,69,1605,1610,plague mortality,weekly,julian,table,counts,51.50642,-0.12721,199000,yes,Morris 1759
